param_prl  stim  subj_idx    value_prl           std        2.5q          25q         50q         75q       97.5q       mc_err
a    food    289                1.09655   0.0461205     1.00765      1.06484     1.09628     1.12538     1.19234   0.00142417
a    food    290                1.16488   0.0667007      1.0441      1.11733     1.16017     1.21137     1.30281   0.00265416
a    food    291                1.67686   0.0736195      1.5164      1.63289     1.67639     1.72609     1.81175   0.00306301
a    food    292                1.32558   0.0580552     1.21235      1.28852     1.32372     1.36143     1.44106   0.00212126
a    food    309                1.64965   0.0646973     1.52299      1.60585     1.65095     1.69387     1.77693   0.00207044
a    food    310                1.39823   0.0560174     1.29347      1.35913     1.39655     1.43769     1.51266   0.00162311
a    food    311                1.15584   0.0463142     1.06777      1.12431     1.15575     1.18536     1.24835   0.00149626
a    neutral    1               1.13157   0.0443359     1.04522      1.10098     1.13159     1.15966     1.22302   0.00146257
a    neutral    2               1.12165   0.0425271     1.03935      1.09288     1.12117     1.15021     1.20527   0.00119523
a    neutral    3               1.18824   0.0462096     1.10069       1.1574     1.18686     1.21617     1.28587   0.00143104
a    neutral    4               1.60655   0.0655608     1.48205      1.56134       1.603     1.64842      1.7417   0.00239899
a    neutral    5               1.02927   0.0570425    0.926486      0.98843     1.02726     1.06694     1.14395   0.00215632
a    neutral    6               1.13266   0.0469907     1.04369      1.09903     1.13128      1.1631     1.23151   0.00170199
a    neutral    7               1.44621   0.0558373     1.33964       1.4068      1.4447     1.48241     1.55601   0.00168353
a    neutral    8               1.44343   0.0614595     1.33116      1.40054     1.44017     1.48361     1.56993   0.00203488
a    neutral    9               1.24323   0.0483407     1.15544       1.2083     1.24273     1.27607      1.3429   0.00151629
a    neutral    10              1.11744   0.0608609     1.00616      1.07429     1.11629     1.15637     1.23668   0.00255695
a    neutral    11              1.33579   0.0629285     1.22358      1.29272     1.33331     1.37443     1.46724   0.00213904
a    neutral    12              1.62981   0.0671039     1.50497      1.58529     1.62642     1.67348      1.7728    0.0019696
a    neutral    13             0.954559   0.0385445    0.881914     0.928334     0.95376    0.978752     1.03651   0.00131881
a    neutral    14              1.83188   0.0952853     1.64958      1.77154     1.82895     1.89064     2.03199   0.00313724
a    neutral    16              1.16113   0.0525666     1.05897      1.12565     1.16112     1.19624     1.26597   0.00149998
a    neutral    17              1.37027   0.0700931     1.24786      1.32005     1.36694     1.41553     1.51716   0.00253139
a    neutral    18              1.54545   0.0642887     1.42112      1.50179     1.54459     1.58824     1.67534   0.00197696
a    neutral    19              1.69938   0.0680026     1.58002      1.65086     1.69488     1.74538     1.83916   0.00223253
a    neutral    20              1.41728    0.069402     1.28724      1.36833     1.41602     1.46525     1.55643   0.00280982
a    neutral    21             0.928144   0.0362589     0.85935     0.903735    0.928127    0.951771     1.00335   0.00106671
a    neutral    22              1.61229   0.0656977     1.47931      1.56855     1.61162     1.65565     1.74656   0.00177992
a    neutral    23              1.16357   0.0486666     1.07048      1.12965     1.16176     1.19555     1.26288   0.00164474
a    neutral    24              1.34483   0.0582767     1.23781      1.30269     1.34374     1.38459      1.4635   0.00175573
a    neutral    25               1.0814   0.0565759    0.978941      1.04214       1.078     1.11735       1.201   0.00194692
a    neutral    26              1.22843   0.0508851     1.13027      1.19326     1.22764     1.26221     1.33139   0.00173041
a    neutral    27              1.40656   0.0518016     1.30635      1.37093     1.40505     1.43865     1.50947   0.00168491
a    neutral    28              1.29337   0.0536619     1.19353      1.25657      1.2925      1.3277     1.40554   0.00176331
a    neutral    29               1.4474    0.057537     1.34297      1.40635     1.44538     1.48564     1.56664   0.00188843
a    neutral    31              1.31635   0.0529824     1.21711      1.28119     1.31277     1.35181     1.42928   0.00158909
a    neutral    32              1.24354   0.0509342     1.14328      1.20892     1.24351     1.27767       1.345   0.00155479
a    neutral    33              1.09768   0.0534076    0.993919      1.06301     1.09754     1.13408     1.20036   0.00214283
a    neutral    34              1.26483   0.0516854     1.17142       1.2291     1.26337     1.29964     1.37068   0.00158168
a    neutral    35              1.40457   0.0579102     1.29454      1.36326     1.40493     1.44331     1.52313   0.00192413
a    neutral    36              1.19226    0.057342     1.08906      1.15215     1.18937     1.22932     1.30881   0.00196666
a    neutral    38               1.5414   0.0601585     1.42723      1.50016     1.53996     1.58098     1.66289   0.00191197
a    neutral    39              1.12675   0.0570289     1.01896      1.08919      1.1238     1.16132     1.24854   0.00246193
a    neutral    40              1.37943   0.0655166     1.24871      1.33635      1.3785     1.42236     1.50625   0.00239607
a    neutral    41              1.19972   0.0495325     1.10642      1.16657     1.19908     1.23117     1.30548   0.00182269
a    neutral    42             0.816876   0.0521253    0.733449     0.779556    0.811206    0.845831    0.937458   0.00292486
a    neutral    44              1.11561   0.0451545     1.02872       1.0854     1.11665     1.14531     1.20656   0.00147619
a    neutral    45              1.54085   0.0690653     1.41495      1.49555     1.53789     1.58236     1.69435   0.00321809
a    neutral    46             0.984372   0.0481281    0.892823     0.952115    0.981627     1.01382     1.08375   0.00171189
a    neutral    47              1.01651   0.0435991    0.932769     0.987359     1.01387     1.04503     1.10494   0.00137584
a    neutral    48              1.27001   0.0583278      1.1652      1.23072     1.26984     1.30639     1.39275   0.00182605
a    neutral    49              1.44512   0.0547993      1.3456       1.4069     1.44391     1.48018     1.56378   0.00173093
a    neutral    50             0.855622    0.035687     0.78803     0.830739    0.856008    0.878447    0.928809   0.00115781
a    neutral    51              1.26269   0.0655864     1.14706      1.21489     1.25751     1.30632     1.39853   0.00259548
a    neutral    52             0.932269   0.0492813    0.838066     0.900089    0.929461     0.96392     1.03528   0.00210672
a    neutral    53              1.27869   0.0499014     1.18211      1.24405     1.27749     1.31139     1.37444   0.00160525
a    neutral    54              1.36109   0.0571551     1.25032      1.32248     1.35827     1.39675     1.47712   0.00175907
a    neutral    55              1.23417   0.0568549     1.12623      1.19525     1.23356     1.27419     1.34704   0.00201931
a    neutral    56              1.05306   0.0485771    0.966378       1.0188     1.04957     1.08718     1.15072   0.00175873
a    neutral    57              1.17104   0.0464613     1.08315      1.13959     1.17098     1.20262     1.26251   0.00173129
a    neutral    58              1.60456   0.0573007     1.49782      1.56382     1.60224     1.64373     1.71767   0.00150872
a    neutral    59              1.44229   0.0562283      1.3306      1.40461     1.44191     1.48138     1.55695   0.00194059
a    neutral    60              1.21968   0.0558542     1.11867      1.18002     1.21942     1.25832     1.33256    0.0021973
a    neutral    62              1.26825   0.0573448     1.15633      1.23094     1.26748     1.30509     1.39015   0.00207822
a    neutral    64             0.958632   0.0411922    0.880066     0.930717    0.957589    0.985903      1.0403   0.00124051
a    neutral    65              1.03841   0.0438589    0.957897      1.00819     1.03626     1.06679     1.12959   0.00137767
a    neutral    66              1.44268   0.0574979     1.33113      1.40367     1.44217       1.482     1.55452   0.00181169
a    neutral    67              1.40447    0.053611     1.29973      1.36865     1.40442     1.44086     1.50767   0.00173614
a    neutral    68              1.02663   0.0532219    0.924089     0.988934     1.02622     1.06095     1.13853   0.00216153
