subj_idx,choice,reward,n_trials
11,2,1,320
11,1,-1,320
11,1,1,320
11,2,-1,320
11,1,-1,320
11,1,1,320
11,1,1,320
11,1,-1,320
11,1,-1,320
11,1,-1,320
11,2,1,320
11,2,-1,320
11,1,-1,320
11,2,-1,320
11,2,1,320
11,2,1,320
11,1,-1,320
11,1,-1,320
11,2,-1,320
11,1,-1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,-1,320
11,1,1,320
11,1,-1,320
11,2,-1,320
11,1,-1,320
11,1,-1,320
11,2,-1,320
11,2,-1,320
11,1,1,320
11,1,1,320
11,1,1,320
11,1,-1,320
11,2,-1,320
11,2,-1,320
11,1,1,320
11,1,-1,320
11,1,1,320
11,1,1,320
11,2,1,320
11,1,1,320
11,1,1,320
11,2,-1,320
11,1,1,320
11,2,-1,320
11,2,-1,320
11,1,1,320
11,2,1,320
11,2,-1,320
11,1,1,320
11,1,-1,320
11,1,1,320
11,2,-1,320
11,1,-1,320
11,2,-1,320
11,2,-1,320
11,1,-1,320
11,1,-1,320
11,2,-1,320
11,1,1,320
11,1,-1,320
11,2,1,320
11,2,-1,320
11,1,1,320
11,2,1,320
11,1,1,320
11,2,1,320
11,2,-1,320
11,2,-1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,1,-1,320
11,1,-1,320
11,2,1,320
11,2,-1,320
11,1,1,320
11,2,-1,320
11,1,-1,320
11,1,-1,320
11,2,1,320
11,2,1,320
11,2,-1,320
11,2,-1,320
11,2,1,320
11,2,1,320
11,2,-1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,1,-1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
11,2,1,320
12,2,-1,320
12,1,1,320
12,1,-1,320
12,2,-1,320
12,2,-1,320
12,1,1,320
12,1,-1,320
12,1,1,320
12,2,-1,320
12,1,1,320
12,1,-1,320
12,1,-1,320
12,2,1,320
12,1,-1,320
12,2,1,320
12,1,1,320
12,2,-1,320
12,2,-1,320
12,2,-1,320
12,1,1,320
12,2,1,320
12,2,-1,320
12,1,1,320
12,2,-1,320
12,1,1,320
12,2,-1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,-1,320
12,1,1,320
12,1,-1,320
12,1,1,320
12,1,-1,320
12,2,1,320
12,1,1,320
12,2,-1,320
12,1,-1,320
12,2,-1,320
12,1,-1,320
12,1,-1,320
12,1,1,320
12,1,1,320
12,1,-1,320
12,1,1,320
12,1,-1,320
12,1,-1,320
12,1,-1,320
12,2,1,320
12,1,-1,320
12,1,1,320
12,1,-1,320
12,1,-1,320
12,1,-1,320
12,1,1,320
12,1,1,320
12,2,-1,320
12,1,-1,320
12,2,1,320
12,1,-1,320
12,1,1,320
12,2,1,320
12,1,-1,320
12,2,1,320
12,2,-1,320
12,1,-1,320
12,1,-1,320
12,2,1,320
12,1,-1,320
12,1,-1,320
12,1,-1,320
12,2,1,320
12,2,1,320
12,1,1,320
12,2,1,320
12,2,1,320
12,2,1,320
12,1,1,320
12,1,1,320
12,1,-1,320
12,2,-1,320
12,2,-1,320
12,1,-1,320
12,2,-1,320
12,1,1,320
12,2,1,320
12,2,-1,320
12,1,-1,320
12,1,1,320
12,2,-1,320
12,2,1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,-1,320
12,1,-1,320
12,2,-1,320
12,2,1,320
12,1,1,320
12,2,-1,320
12,1,-1,320
12,2,-1,320
12,2,-1,320
12,1,-1,320
12,2,-1,320
12,2,-1,320
12,2,-1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,-1,320
12,1,1,320
12,1,1,320
12,1,1,320
12,1,-1,320
12,1,-1,320
12,1,-1,320
12,1,-1,320
12,2,-1,320
12,1,1,320
12,1,-1,320
12,2,1,320
12,2,-1,320
12,1,1,320
12,1,-1,320
12,1,-1,320
12,1,-1,320
12,1,1,320
12,1,1,320
12,1,-1,320
12,2,1,320
12,1,-1,320
12,2,-1,320
12,1,-1,320
12,1,-1,320
12,2,-1,320
12,1,1,320
12,1,-1,320
12,2,1,320
12,2,1,320
12,2,1,320
12,1,-1,320
12,2,1,320
12,2,1,320
12,2,1,320
12,2,1,320
12,2,1,320
12,2,-1,320
12,1,-1,320
12,1,-1,320
12,1,-1,320
12,1,-1,320
12,2,-1,320
13,2,1,320
13,2,-1,320
13,1,-1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,-1,320
13,1,-1,320
13,2,-1,320
13,2,-1,320
13,2,1,320
13,2,1,320
13,2,-1,320
13,1,-1,320
13,2,1,320
13,2,-1,320
13,2,-1,320
13,2,-1,320
13,1,1,320
13,1,-1,320
13,1,1,320
13,1,1,320
13,2,1,320
13,1,-1,320
13,1,1,320
13,2,-1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,-1,320
13,2,-1,320
13,2,-1,320
13,1,1,320
13,1,-1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,-1,320
13,2,1,320
13,2,1,320
13,2,1,320
13,2,1,320
13,2,1,320
13,2,-1,320
13,2,1,320
13,2,1,320
13,1,1,320
13,2,1,320
13,1,-1,320
13,1,-1,320
13,2,1,320
13,1,-1,320
13,1,-1,320
13,1,-1,320
13,2,1,320
13,1,-1,320
13,2,1,320
13,2,-1,320
13,1,1,320
13,2,-1,320
13,1,1,320
13,1,1,320
13,1,-1,320
13,1,-1,320
13,2,-1,320
13,1,-1,320
13,2,1,320
13,2,-1,320
13,2,1,320
13,2,1,320
13,2,1,320
13,2,-1,320
13,1,-1,320
13,1,1,320
13,2,1,320
13,1,1,320
13,1,-1,320
13,1,1,320
13,2,-1,320
13,1,1,320
13,2,-1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,-1,320
13,2,-1,320
13,1,1,320
13,2,-1,320
13,1,1,320
13,1,1,320
13,1,-1,320
13,1,-1,320
13,1,-1,320
13,1,-1,320
13,2,1,320
13,2,1,320
13,2,-1,320
13,1,1,320
13,2,-1,320
13,1,1,320
13,1,-1,320
13,2,1,320
13,2,-1,320
13,1,-1,320
13,2,-1,320
13,1,1,320
13,2,1,320
13,2,-1,320
13,1,1,320
13,1,1,320
13,2,-1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,1,320
13,1,-1,320
13,2,-1,320
13,1,-1,320
13,2,-1,320
13,2,-1,320
13,2,1,320
13,2,-1,320
13,2,-1,320
13,2,-1,320
13,1,1,320
13,1,-1,320
13,2,-1,320
13,1,1,320
13,1,-1,320
13,2,1,320
13,1,-1,320
13,2,1,320
13,2,1,320
13,1,-1,320
13,1,-1,320
13,2,-1,320
13,2,1,320
13,2,1,320
13,2,1,320
13,2,1,320
13,1,-1,320
13,1,-1,320
13,1,-1,320
13,2,1,320
13,1,-1,320
13,2,1,320
13,1,1,320
13,2,1,320
13,1,-1,320
13,2,1,320
13,2,1,320
13,2,1,320
13,2,1,320
14,1,-1,320
14,1,-1,320
14,2,-1,320
14,2,-1,320
14,2,-1,320
14,1,-1,320
14,1,1,320
14,1,-1,320
14,2,1,320
14,2,-1,320
14,2,-1,320
14,2,1,320
14,2,1,320
14,2,-1,320
14,1,1,320
14,1,-1,320
14,1,1,320
14,2,1,320
14,2,-1,320
14,2,-1,320
14,2,1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,1,-1,320
14,2,-1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,1,-1,320
14,1,1,320
14,2,1,320
14,2,-1,320
14,1,1,320
14,1,1,320
14,1,-1,320
14,2,-1,320
14,1,-1,320
14,1,-1,320
14,1,-1,320
14,1,-1,320
14,1,1,320
14,1,-1,320
14,2,1,320
14,2,1,320
14,2,-1,320
14,2,1,320
14,1,-1,320
14,2,-1,320
14,1,-1,320
14,2,-1,320
14,1,-1,320
14,1,1,320
14,1,-1,320
14,1,1,320
14,1,1,320
14,1,-1,320
14,1,1,320
14,1,-1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,1,-1,320
14,1,-1,320
14,2,1,320
14,2,-1,320
14,2,1,320
14,1,-1,320
14,1,-1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,1,-1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,2,-1,320
14,2,-1,320
14,2,-1,320
14,2,1,320
14,2,1,320
14,2,-1,320
14,1,1,320
14,1,1,320
14,2,-1,320
14,1,1,320
14,1,1,320
14,2,1,320
14,1,-1,320
14,2,-1,320
14,1,1,320
14,1,1,320
14,1,-1,320
14,1,1,320
14,1,1,320
14,1,-1,320
14,2,1,320
14,1,1,320
14,1,-1,320
14,2,-1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,1,1,320
14,2,1,320
14,2,1,320
14,2,-1,320
14,1,1,320
14,1,-1,320
14,1,1,320
14,2,-1,320
14,1,-1,320
14,1,-1,320
14,1,1,320
14,1,1,320
14,1,-1,320
14,2,-1,320
14,2,1,320
14,1,1,320
14,2,1,320
14,1,1,320
14,1,-1,320
14,2,1,320
14,1,-1,320
14,1,-1,320
14,1,-1,320
14,2,1,320
14,1,1,320
14,1,-1,320
14,2,-1,320
14,2,-1,320
14,1,-1,320
14,2,1,320
14,1,-1,320
14,2,-1,320
14,2,1,320
14,2,-1,320
14,1,1,320
14,1,-1,320
14,2,-1,320
14,1,-1,320
14,2,1,320
14,1,-1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
14,2,1,320
15,1,-1,320
15,2,1,320
15,2,-1,320
15,1,1,320
15,1,-1,320
15,2,1,320
15,2,-1,320
15,1,-1,320
15,1,1,320
15,1,-1,320
15,2,-1,320
15,1,1,320
15,1,1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,1,-1,320
15,1,1,320
15,2,-1,320
15,1,1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,2,-1,320
15,2,-1,320
15,1,1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,-1,320
15,1,1,320
15,1,-1,320
15,1,-1,320
15,1,-1,320
15,1,1,320
15,1,-1,320
15,1,-1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,2,1,320
15,1,-1,320
15,2,1,320
15,2,-1,320
15,2,-1,320
15,1,-1,320
15,1,-1,320
15,1,-1,320
15,1,1,320
15,1,-1,320
15,1,-1,320
15,1,-1,320
15,1,-1,320
15,1,1,320
15,1,-1,320
15,1,-1,320
15,2,1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,2,-1,320
15,1,-1,320
15,2,1,320
15,1,-1,320
15,2,1,320
15,2,1,320
15,2,1,320
15,2,1,320
15,2,1,320
15,2,-1,320
15,2,-1,320
15,2,1,320
15,2,-1,320
15,1,1,320
15,1,-1,320
15,2,-1,320
15,1,1,320
15,1,-1,320
15,1,-1,320
15,1,-1,320
15,2,1,320
15,2,-1,320
15,2,1,320
15,1,-1,320
15,2,1,320
15,2,-1,320
15,1,1,320
15,1,1,320
15,2,-1,320
15,1,1,320
15,1,1,320
15,2,-1,320
15,2,1,320
15,1,1,320
15,2,-1,320
15,2,-1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,2,-1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,1,1,320
15,2,-1,320
15,1,-1,320
15,1,1,320
15,1,1,320
15,1,-1,320
15,2,1,320
15,2,1,320
15,2,1,320
15,2,-1,320
15,1,1,320
15,1,-1,320
15,2,1,320
15,2,-1,320
15,1,-1,320
15,1,1,320
15,1,-1,320
15,1,-1,320
15,2,1,320
15,2,1,320
15,2,1,320
15,1,1,320
15,1,1,320
15,1,-1,320
15,1,-1,320
15,1,1,320
15,2,1,320
15,2,1,320
15,2,-1,320
15,2,1,320
15,2,1,320
15,1,-1,320
15,2,1,320
15,1,-1,320
15,1,-1,320
15,1,-1,320
15,2,1,320
15,1,-1,320
15,1,-1,320
15,2,1,320
16,2,1,320
16,1,1,320
16,2,1,320
16,2,1,320
16,1,-1,320
16,2,1,320
16,2,-1,320
16,2,-1,320
16,2,-1,320
16,1,1,320
16,1,-1,320
16,1,1,320
16,1,-1,320
16,1,-1,320
16,2,-1,320
16,1,-1,320
16,1,1,320
16,2,-1,320
16,1,-1,320
16,1,1,320
16,2,1,320
16,1,1,320
16,2,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,2,1,320
16,2,-1,320
16,2,-1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,-1,320
16,1,-1,320
16,2,1,320
16,2,-1,320
16,1,1,320
16,2,1,320
16,1,1,320
16,2,1,320
16,1,-1,320
16,1,-1,320
16,2,1,320
16,2,1,320
16,2,-1,320
16,1,-1,320
16,2,-1,320
16,2,-1,320
16,1,1,320
16,1,-1,320
16,2,-1,320
16,2,-1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,2,-1,320
16,1,-1,320
16,1,1,320
16,1,-1,320
16,1,-1,320
16,1,-1,320
16,2,1,320
16,2,-1,320
16,1,-1,320
16,2,1,320
16,1,-1,320
16,2,1,320
16,2,1,320
16,1,-1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,2,-1,320
16,2,-1,320
16,1,1,320
16,1,1,320
16,1,-1,320
16,2,-1,320
16,1,1,320
16,2,1,320
16,1,1,320
16,1,-1,320
16,2,-1,320
16,1,-1,320
16,2,1,320
16,1,-1,320
16,2,-1,320
16,2,-1,320
16,1,-1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,-1,320
16,2,1,320
16,2,-1,320
16,2,-1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,1,320
16,1,-1,320
16,2,-1,320
16,2,-1,320
16,2,1,320
16,2,-1,320
16,1,1,320
16,1,-1,320
16,1,-1,320
16,2,-1,320
16,2,1,320
16,2,1,320
16,2,-1,320
16,2,-1,320
16,1,1,320
16,1,-1,320
16,1,1,320
16,1,-1,320
16,1,-1,320
16,1,-1,320
16,2,1,320
16,2,1,320
16,2,-1,320
16,1,-1,320
16,1,1,320
16,2,1,320
16,1,-1,320
16,1,-1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,2,1,320
16,1,1,320
16,2,1,320
16,2,-1,320
16,1,1,320
16,2,1,320
16,1,-1,320
16,1,-1,320
16,1,1,320
16,2,1,320
16,2,1,320
16,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,2,-1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,2,1,320
17,2,-1,320
17,1,-1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,2,1,320
17,2,1,320
17,2,1,320
17,2,-1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,2,-1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,2,1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,1,-1,320
17,2,1,320
17,1,1,320
17,1,-1,320
17,1,1,320
17,1,-1,320
17,1,-1,320
17,2,1,320
17,2,1,320
17,2,1,320
17,2,1,320
17,1,1,320
17,1,1,320
17,1,1,320
17,1,-1,320
17,2,1,320
17,2,1,320
17,2,1,320
17,1,-1,320
17,2,-1,320
18,1,-1,320
18,2,1,320
18,2,-1,320
18,2,-1,320
18,2,-1,320
18,1,1,320
18,2,-1,320
18,2,-1,320
18,2,-1,320
18,1,1,320
18,1,1,320
18,2,1,320
18,1,1,320
18,1,1,320
18,2,-1,320
18,1,1,320
18,1,-1,320
18,2,-1,320
18,2,1,320
18,1,1,320
18,2,-1,320
18,2,1,320
18,1,1,320
18,1,1,320
18,2,-1,320
18,1,1,320
18,2,-1,320
18,1,1,320
18,1,-1,320
18,2,-1,320
18,1,1,320
18,1,-1,320
18,1,1,320
18,1,1,320
18,2,1,320
18,1,-1,320
18,1,1,320
18,2,-1,320
18,2,-1,320
18,1,-1,320
18,2,-1,320
18,1,1,320
18,1,-1,320
18,2,1,320
18,1,-1,320
18,1,-1,320
18,1,1,320
18,1,-1,320
18,1,-1,320
18,2,1,320
18,2,1,320
18,1,1,320
18,1,1,320
18,2,1,320
18,2,1,320
18,1,1,320
18,1,-1,320
18,2,-1,320
18,1,-1,320
18,1,-1,320
18,2,-1,320
18,2,1,320
18,1,1,320
18,1,-1,320
18,1,-1,320
18,1,1,320
18,1,-1,320
18,2,1,320
18,1,-1,320
18,1,-1,320
18,1,-1,320
18,1,-1,320
18,1,-1,320
18,1,-1,320
18,1,1,320
18,1,-1,320
18,2,-1,320
18,1,-1,320
18,2,1,320
18,2,1,320
18,2,-1,320
18,1,1,320
18,2,-1,320
18,2,1,320
18,2,-1,320
18,2,-1,320
18,1,1,320
18,1,1,320
18,1,-1,320
18,1,1,320
18,1,-1,320
18,1,1,320
18,1,1,320
18,1,-1,320
18,1,1,320
18,2,1,320
18,1,1,320
18,2,-1,320
18,2,1,320
18,2,1,320
18,1,-1,320
18,1,-1,320
18,1,1,320
18,1,-1,320
18,2,-1,320
18,1,1,320
18,1,1,320
18,1,-1,320
18,2,-1,320
18,2,-1,320
18,2,-1,320
18,2,1,320
18,2,-1,320
18,2,-1,320
18,2,-1,320
18,2,-1,320
18,2,-1,320
18,1,1,320
18,1,1,320
18,1,1,320
18,1,1,320
18,1,1,320
18,1,-1,320
18,2,1,320
18,2,-1,320
18,1,1,320
18,1,-1,320
18,2,-1,320
18,1,-1,320
18,2,-1,320
18,1,1,320
18,1,-1,320
18,1,-1,320
18,2,1,320
18,1,1,320
18,2,1,320
18,2,-1,320
18,1,-1,320
18,2,1,320
18,1,-1,320
18,2,-1,320
18,1,1,320
18,1,-1,320
18,2,1,320
18,2,1,320
18,1,-1,320
18,1,-1,320
18,1,-1,320
18,1,-1,320
18,1,-1,320
18,2,1,320
18,1,1,320
18,1,-1,320
18,2,1,320
18,2,1,320
18,2,1,320
18,2,1,320
18,2,1,320
18,1,-1,320
18,2,1,320
19,1,1,160
19,2,1,160
19,1,1,160
19,1,1,160
19,2,1,160
19,1,1,160
19,1,-1,160
19,1,1,160
19,2,-1,160
19,1,1,160
19,1,1,160
19,2,-1,160
19,1,-1,160
19,1,-1,160
19,1,-1,160
19,2,1,160
19,2,-1,160
19,2,-1,160
19,1,-1,160
19,1,1,160
19,2,-1,160
19,2,-1,160
19,1,-1,160
19,1,1,160
19,1,-1,160
19,2,1,160
19,2,-1,160
19,2,-1,160
19,2,1,160
19,1,1,160
19,1,1,160
19,1,1,160
19,2,-1,160
19,1,1,160
19,2,-1,160
19,2,-1,160
19,1,1,160
19,1,1,160
19,1,1,160
19,2,-1,160
19,2,1,160
19,1,-1,160
19,2,1,160
19,1,1,160
19,2,1,160
19,2,-1,160
19,2,1,160
19,1,1,160
19,1,-1,160
19,1,1,160
19,2,1,160
19,1,1,160
19,2,-1,160
19,2,1,160
19,1,-1,160
19,2,1,160
19,1,-1,160
19,2,1,160
19,1,-1,160
19,2,1,160
19,2,1,160
19,2,1,160
19,1,1,160
19,2,-1,160
19,2,1,160
19,1,-1,160
19,1,1,160
19,2,1,160
19,2,-1,160
19,1,-1,160
19,2,1,160
19,1,-1,160
19,2,-1,160
19,2,1,160
19,2,1,160
19,2,1,160
19,2,1,160
19,1,-1,160
19,1,1,160
19,2,1,160
19,1,1,160
19,2,-1,160
19,1,1,160
19,2,1,160
19,2,-1,160
19,1,1,160
19,2,1,160
19,1,1,160
19,2,1,160
19,1,1,160
19,2,-1,160
19,2,-1,160
19,1,-1,160
19,1,1,160
19,2,1,160
19,2,-1,160
19,2,1,160
19,1,-1,160
19,2,1,160
19,2,1,160
19,1,-1,160
19,2,-1,160
19,2,1,160
19,2,-1,160
19,2,-1,160
19,2,-1,160
19,1,1,160
19,1,1,160
19,2,-1,160
19,1,1,160
19,1,1,160
19,1,1,160
19,2,-1,160
19,1,1,160
19,1,1,160
19,1,1,160
19,2,-1,160
19,1,1,160
19,2,1,160
19,2,-1,160
19,1,1,160
19,1,1,160
19,2,1,160
19,2,-1,160
19,1,1,160
19,1,-1,160
19,1,-1,160
19,1,1,160
19,2,1,160
19,2,-1,160
19,1,-1,160
19,1,-1,160
19,2,1,160
19,1,-1,160
19,2,1,160
19,2,-1,160
19,1,-1,160
19,2,1,160
19,1,1,160
19,1,-1,160
19,1,-1,160
19,1,1,160
19,2,1,160
19,2,-1,160
19,1,-1,160
19,2,-1,160
19,2,-1,160
19,1,-1,160
19,2,1,160
19,1,-1,160
19,2,1,160
19,1,-1,160
19,1,-1,160
19,1,-1,160
19,1,-1,160
19,1,-1,160
19,2,1,160
19,2,1,160
19,2,1,160
19,1,-1,160
20,1,1,320
20,1,1,320
20,1,-1,320
20,2,-1,320
20,2,1,320
20,2,1,320
20,1,1,320
20,1,1,320
20,2,-1,320
20,2,1,320
20,2,-1,320
20,1,1,320
20,2,-1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,1,-1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,2,-1,320
20,2,-1,320
20,2,-1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,2,1,320
20,2,-1,320
20,2,-1,320
20,2,-1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,1,1,320
20,1,1,320
20,2,-1,320
20,2,1,320
20,1,1,320
20,1,-1,320
20,1,-1,320
20,1,-1,320
20,1,1,320
20,1,-1,320
20,2,-1,320
20,1,-1,320
20,1,-1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,1,-1,320
20,2,-1,320
20,2,-1,320
20,1,-1,320
20,1,-1,320
20,1,-1,320
20,1,-1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,-1,320
20,1,-1,320
20,2,-1,320
20,1,-1,320
20,1,1,320
20,1,-1,320
20,1,-1,320
20,2,1,320
20,2,1,320
20,1,1,320
20,1,1,320
20,2,1,320
20,2,-1,320
20,2,1,320
20,1,1,320
20,1,-1,320
20,2,1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,1,1,320
20,2,-1,320
20,1,-1,320
20,2,-1,320
20,2,1,320
20,2,1,320
20,1,1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,2,1,320
20,1,-1,320
20,1,-1,320
20,2,-1,320
20,1,-1,320
20,1,1,320
20,1,1,320
20,1,1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,1,-1,320
20,2,-1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,2,-1,320
20,1,-1,320
20,2,-1,320
20,2,-1,320
20,1,1,320
20,1,1,320
20,1,-1,320
20,1,1,320
20,1,1,320
20,2,1,320
20,1,-1,320
20,1,-1,320
20,1,1,320
20,2,1,320
20,2,-1,320
20,2,1,320
20,2,-1,320
20,2,-1,320
20,2,1,320
20,1,-1,320
20,1,1,320
20,2,1,320
20,1,-1,320
20,1,1,320
20,1,-1,320
20,2,1,320
20,2,-1,320
20,2,1,320
20,2,1,320
20,1,-1,320
20,1,-1,320
20,1,-1,320
20,2,-1,320
20,1,-1,320
20,1,1,320
20,1,-1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,2,-1,320
20,2,1,320
20,2,1,320
20,2,1,320
20,1,-1,320
20,1,-1,320
20,1,-1,320
21,1,1,320
21,1,1,320
21,2,1,320
21,2,1,320
21,1,1,320
21,1,1,320
21,2,-1,320
21,2,-1,320
21,2,1,320
21,2,1,320
21,1,-1,320
21,1,-1,320
21,1,1,320
21,1,-1,320
21,2,-1,320
21,1,1,320
21,2,-1,320
21,2,-1,320
21,1,1,320
21,2,1,320
21,1,1,320
21,2,-1,320
21,1,-1,320
21,1,1,320
21,1,1,320
21,2,1,320
21,2,1,320
21,2,-1,320
21,1,1,320
21,1,1,320
21,1,1,320
21,1,1,320
21,2,-1,320
21,1,1,320
21,2,-1,320
21,2,-1,320
21,2,-1,320
21,1,1,320
21,1,1,320
21,1,1,320
21,2,1,320
21,2,-1,320
21,1,1,320
21,1,-1,320
21,2,1,320
21,2,1,320
21,1,-1,320
21,1,1,320
21,1,1,320
21,1,-1,320
21,2,1,320
21,1,-1,320
21,2,1,320
21,1,1,320
21,1,-1,320
21,1,-1,320
21,2,1,320
21,1,-1,320
21,2,-1,320
21,1,-1,320
21,2,-1,320
21,1,-1,320
21,1,-1,320
21,2,-1,320
21,2,1,320
21,2,1,320
21,1,-1,320
21,2,1,320
21,1,-1,320
21,1,-1,320
21,2,-1,320
21,1,-1,320
21,2,1,320
21,2,-1,320
21,1,-1,320
21,2,-1,320
21,1,1,320
21,1,-1,320
21,2,1,320
21,2,-1,320
21,1,1,320
21,2,-1,320
21,2,-1,320
21,1,1,320
21,2,1,320
21,1,1,320
21,1,-1,320
21,2,1,320
21,2,-1,320
21,2,-1,320
21,1,1,320
21,2,-1,320
21,1,1,320
21,1,-1,320
21,2,-1,320
21,1,1,320
21,2,1,320
21,2,-1,320
21,2,1,320
21,1,-1,320
